Trait,Scheme,EID,n,rmseFm1,rmseFm2,rmseFm3
TCH,0/12,Balsora_2016,155,30.132756588960117,29.24465733388046,29.492797910210072
TCH,0/12,Balsora_2017,155,24.32785268984618,25.68477259863306,24.86865889458476
TCH,0/12,Porvenir_2020,155,12.768060001772838,14.12784398970039,12.957555679405512
TCH,0/12,Porvenir_2021,155,6.457477021303432,6.088627556676398,6.039787905263756
TCH,0/12,Taula_2018,155,14.599389730223818,15.532648881164246,14.710674890264448
TCH,0/12,Taula_2019,155,13.041934272714366,13.516045963642123,13.086959664155215
TCH,0/16,Balsora_2016,155,28.9262024112056,29.094026592928632,29.17372094216974
TCH,0/16,Balsora_2017,155,23.724736082476763,23.640392890579623,23.525367736087254
TCH,0/16,Porvenir_2020,155,12.990718303621946,12.81024621684559,12.831741815855505
TCH,0/16,Porvenir_2021,155,5.988519976949464,6.1702730754923465,6.211200993403323
TCH,0/16,Taula_2018,155,15.041414900307984,14.703809739367484,14.550975390104105
TCH,0/16,Taula_2019,155,13.058114541188692,12.79446828730591,12.734026872805595
TCH,0/20,Balsora_2016,155,29.34725749602665,29.144037017913668,29.6597429690963
TCH,0/20,Balsora_2017,155,23.727292415955354,23.557720813277733,23.441346637450295
TCH,0/20,Porvenir_2020,155,12.905656595911887,12.800241129774886,12.77772058061612
TCH,0/20,Porvenir_2021,155,5.919037711651026,5.774692156465109,5.847125833615489
TCH,0/20,Taula_2018,155,15.092188341048928,15.003350767707078,14.709223962457656
TCH,0/20,Taula_2019,155,12.911333451377171,12.815155704973176,12.765621797529313
TCH,0/24,Balsora_2016,155,29.11030369365912,29.081523576107188,29.3695881929508
TCH,0/24,Balsora_2017,155,23.80484247416055,23.650414582062083,23.667335527567122
TCH,0/24,Porvenir_2020,155,13.26959579676396,13.133767436527895,13.533808032739785
TCH,0/24,Porvenir_2021,155,5.91747924955186,5.924587505075107,6.047369648032345
TCH,0/24,Taula_2018,155,14.920497438936927,14.72864456613069,14.403734408823263
TCH,0/24,Taula_2019,155,13.024296591459755,12.928383322445933,12.88129526998787
TCH,0/28,Balsora_2016,155,28.99219265297076,28.846036295001788,28.991001874937158
TCH,0/28,Balsora_2017,155,23.7228493884897,23.531454253971273,23.2117805280006
TCH,0/28,Porvenir_2020,155,12.937530343434682,12.976506463895701,13.422183521159637
TCH,0/28,Porvenir_2021,155,5.854042751846667,5.8243034312458155,5.983966801592136
TCH,0/28,Taula_2018,155,14.710694566623939,14.70489488413844,14.278085784181775
TCH,0/28,Taula_2019,155,12.977896778342817,12.958040442971729,12.94200279973878
TCH,0/31,Balsora_2016,155,29.090836602490548,29.051089331542432,29.383425441760643
TCH,0/31,Balsora_2017,155,23.71462090999162,23.480072196755284,23.220172511809054
TCH,0/31,Porvenir_2020,155,12.977803100632388,13.171355603180777,13.353735100396541
TCH,0/31,Porvenir_2021,155,5.879706886182018,5.872916229590337,5.863529248822444
TCH,0/31,Taula_2018,155,14.6757606233922,14.679683680979208,14.232420431469967
TCH,0/31,Taula_2019,155,12.996241799853903,13.034487041253715,12.888442103852157
TCH,12/0,Balsora_2016,155,29.326508507207002,28.71091977612557,29.742878742530202
TCH,12/0,Balsora_2017,155,23.954556513191214,23.69223432000426,23.457857853248594
TCH,12/0,Porvenir_2020,155,14.989785281439033,15.197910704996584,13.548158976745539
TCH,12/0,Porvenir_2021,155,11.654161564558166,11.716418543496518,8.957256082160026
TCH,12/0,Taula_2018,155,16.692977758375935,16.604952277902353,15.323688742164704
TCH,12/0,Taula_2019,155,15.34379002967002,15.210039278451726,13.745391387216234
TCH,12/12,Balsora_2016,155,27.511406535020562,27.467734361396104,27.979844751248066
TCH,12/12,Balsora_2017,155,24.030363381129977,23.969391267245108,23.825037772475508
TCH,12/12,Porvenir_2020,155,13.426156009421039,13.417507902935114,13.40475392151591
TCH,12/12,Porvenir_2021,155,8.792143673844718,8.849435691055422,8.197174687240597
TCH,12/12,Taula_2018,155,15.217298630001928,15.196905140313113,14.806619983029538
TCH,12/12,Taula_2019,155,13.217103516477684,13.351389320205426,13.047015384638575
TCH,12/16,Balsora_2016,155,27.88921106329548,27.694956842945274,28.116440326717253
TCH,12/16,Balsora_2017,155,23.673000931695594,23.464221194536755,23.453104597814804
TCH,12/16,Porvenir_2020,155,13.397672819293845,13.36553437902973,13.162663340556637
TCH,12/16,Porvenir_2021,155,9.049625309270214,9.089444643049609,8.394004221377743
TCH,12/16,Taula_2018,155,15.293546135736818,15.230095771979174,14.629163398817761
TCH,12/16,Taula_2019,155,13.008980173398252,12.932085174765993,12.611639275908693
TCH,12/19,Balsora_2016,155,27.532384693011597,27.456879174090467,28.21762925272722
TCH,12/19,Balsora_2017,155,24.01175617629541,23.937997136547935,23.854819924496045
TCH,12/19,Porvenir_2020,155,13.362828563682513,13.280065087734807,13.189886963520607
TCH,12/19,Porvenir_2021,155,8.628318299935811,8.671661009294143,8.247318088426141
TCH,12/19,Taula_2018,155,15.227546756880388,15.214838483823257,15.032668828835714
TCH,12/19,Taula_2019,155,12.914369041562072,12.848927523403521,12.506702988864369
TCH,12/4,Balsora_2016,155,29.66471019367827,29.464536434170242,29.457707445830827
TCH,12/4,Balsora_2017,155,24.038721587994345,24.13211422844507,23.380111414504974
TCH,12/4,Porvenir_2020,155,13.778317347369198,13.619837104532252,12.952480990400883
TCH,12/4,Porvenir_2021,155,9.67388060802591,9.700965863783898,8.387770513144346
TCH,12/4,Taula_2018,155,15.659446338402455,15.545918922788697,15.129155463607697
TCH,12/4,Taula_2019,155,13.147426604941659,13.154857352327458,12.724813237234706
TCH,12/8,Balsora_2016,155,27.826954077749736,27.70177316814861,28.670456220980938
TCH,12/8,Balsora_2017,155,23.992494065321946,24.00268278052048,23.626279816251174
TCH,12/8,Porvenir_2020,155,13.38405623912891,13.43722394790234,13.218151455006668
TCH,12/8,Porvenir_2021,155,8.687068435061192,8.835280011797646,7.833842767309858
TCH,12/8,Taula_2018,155,15.43104304539836,15.522706960771208,15.32867056566925
TCH,12/8,Taula_2019,155,13.474846950697302,13.331110018139862,12.951611378257278
TCH,16/0,Balsora_2016,155,27.32341880616135,27.192048861949512,27.571560135504185
TCH,16/0,Balsora_2017,155,23.627968135737003,23.124101519590916,22.67177253309713
TCH,16/0,Porvenir_2020,155,15.779825978871623,15.652507235511465,14.135830732670627
TCH,16/0,Porvenir_2021,155,12.009293301291738,11.808641107038465,9.054283983180637
TCH,16/0,Taula_2018,155,16.365146212727307,16.233291518638254,15.082923549246903
TCH,16/0,Taula_2019,155,15.111284693495213,14.686811812611532,13.235072373491182
TCH,16/12,Balsora_2016,155,27.218605219309147,27.016625520074143,27.55726952199997
TCH,16/12,Balsora_2017,155,23.24545019994777,22.687479310979146,22.795356179502402
TCH,16/12,Porvenir_2020,155,14.338699371985024,14.252176673760342,13.825831644326302
TCH,16/12,Porvenir_2021,155,10.155767272882079,10.064890819092026,9.24730787963658
TCH,16/12,Taula_2018,155,15.426196825299884,15.384122439227024,14.67521100051015
TCH,16/12,Taula_2019,155,13.539726506266788,13.263159613277544,12.8253487469344
TCH,16/15,Balsora_2016,155,27.23869333455737,26.886223934412264,27.35854891227026
TCH,16/15,Balsora_2017,155,23.274928833597627,22.729729533892844,22.6518968323628
TCH,16/15,Porvenir_2020,155,14.236978771050318,14.19781367460111,13.633605492792277
TCH,16/15,Porvenir_2021,155,9.768477142997606,9.695441247991441,8.975176293405784
TCH,16/15,Taula_2018,155,15.261697564409248,15.189670784090055,14.74422228188296
TCH,16/15,Taula_2019,155,13.283764684252706,12.997104267998447,12.551262425063477
TCH,16/4,Balsora_2016,155,27.27791525435608,27.17801088588892,27.679123244144463
TCH,16/4,Balsora_2017,155,23.419428294840625,22.946032781401993,22.82411854316275
TCH,16/4,Porvenir_2020,155,14.961612865457333,14.823594109402487,13.728219701765457
TCH,16/4,Porvenir_2021,155,10.848977835160579,10.721286421572096,8.784610825307434
TCH,16/4,Taula_2018,155,16.05626171171121,16.077805620257628,15.007133755284393
TCH,16/4,Taula_2019,155,14.285172711997406,14.054198286852714,13.326557715584437
TCH,16/8,Balsora_2016,155,27.123384009225934,26.875614572220947,27.45262470704796
TCH,16/8,Balsora_2017,155,23.375201520280726,22.792867834108048,22.72240343211238
TCH,16/8,Porvenir_2020,155,14.790445219462283,14.624415896913726,13.886223863709617
TCH,16/8,Porvenir_2021,155,10.588959940580851,10.557493929145293,9.028820651155987
TCH,16/8,Taula_2018,155,15.676461073042251,15.570745227382089,14.651718360408365
TCH,16/8,Taula_2019,155,13.793992342839886,13.575551119891891,13.241164404472695
TCH,20/0,Balsora_2016,155,27.013621629826773,26.641851389543454,27.02958966913526
TCH,20/0,Balsora_2017,155,23.10950291370644,22.82347667500264,22.260517235687132
TCH,20/0,Porvenir_2020,155,15.645696862878872,15.798931551348215,13.75241627315609
TCH,20/0,Porvenir_2021,155,12.548648034725096,12.665561872839847,8.789647872215664
TCH,20/0,Taula_2018,155,16.020872581949533,15.883813388772255,14.309928653859084
TCH,20/0,Taula_2019,155,15.251655773799415,14.882997152908763,12.848373709398167
TCH,20/11,Balsora_2016,155,27.045228375457725,26.65229500347559,26.795533900891485
TCH,20/11,Balsora_2017,155,23.22363771422092,22.764322858600966,22.572662828085377
TCH,20/11,Porvenir_2020,155,13.889246094741003,13.94888757783963,13.312436499243683
TCH,20/11,Porvenir_2021,155,10.275507087874304,10.400348290601256,8.856432005310733
TCH,20/11,Taula_2018,155,15.137710295208608,15.158183562941026,14.378102771533014
TCH,20/11,Taula_2019,155,13.422782588678702,13.255592474940132,12.497389029922662
TCH,20/4,Balsora_2016,155,27.06904359844833,26.706667805576306,26.70766218107462
TCH,20/4,Balsora_2017,155,23.29587715745445,22.843840145400073,22.47771139460784
TCH,20/4,Porvenir_2020,155,15.034391462534353,14.938340399117845,13.682689857008837
TCH,20/4,Porvenir_2021,155,12.169924811265206,11.9238675198155,9.211239748137265
TCH,20/4,Taula_2018,155,16.21992722064538,15.931330369531508,14.627268005209089
TCH,20/4,Taula_2019,155,14.647852354889116,14.377808504297837,12.972692821736388
TCH,20/8,Balsora_2016,155,27.355882184496245,27.08257967525667,26.923859998801085
TCH,20/8,Balsora_2017,155,23.00092947056799,22.652148198554013,22.3316094887107
TCH,20/8,Porvenir_2020,155,14.655665006838081,14.689677174735516,13.975507790392145
TCH,20/8,Porvenir_2021,155,11.334927160484783,11.320338002091663,9.796704049703282
TCH,20/8,Taula_2018,155,15.761293639740652,15.64115094273785,14.74282427055175
TCH,20/8,Taula_2019,155,14.28458577335475,14.067525941486071,13.112437704572466
TCH,24/0,Balsora_2016,155,26.077826566873206,25.914402579406133,26.29561467548577
TCH,24/0,Balsora_2017,155,21.978393913325394,21.5081233346975,21.315389366104185
TCH,24/0,Porvenir_2020,155,15.94055352890834,15.750305585365831,13.729510173379461
TCH,24/0,Porvenir_2021,155,13.185099769107108,12.917968101138577,9.054305291791628
TCH,24/0,Taula_2018,155,16.14438266130449,15.890053213469683,14.067362919667966
TCH,24/0,Taula_2019,155,14.732935566237671,14.381799823195468,12.203272477541292
TCH,24/4,Balsora_2016,155,26.660928727480716,26.440997987786496,26.162057038019363
TCH,24/4,Balsora_2017,155,21.89789593831383,21.493910632465468,21.18939456114175
TCH,24/4,Porvenir_2020,155,15.63299862445479,15.774160166951434,14.459272724736996
TCH,24/4,Porvenir_2021,155,12.36803293793188,12.48472352702071,9.808728106167198
TCH,24/4,Taula_2018,155,16.499951039581795,16.49793766708092,14.937583579990367
TCH,24/4,Taula_2019,155,14.193420054147312,13.93203325945875,12.508059481704391
TCH,24/7,Balsora_2016,155,26.06091919030935,25.781526628473234,26.020560276394395
TCH,24/7,Balsora_2017,155,21.95689337314909,21.531528625027722,21.53494676556811
TCH,24/7,Porvenir_2020,155,14.054081253057708,14.187932933143832,13.408159705515695
TCH,24/7,Porvenir_2021,155,10.462745198900999,10.757483155743895,8.90168001158132
TCH,24/7,Taula_2018,155,14.72404983294742,14.798044609582448,13.94254917128093
TCH,24/7,Taula_2019,155,12.98877250215931,12.918735892554887,12.08951804734638
TCH,28/0,Balsora_2016,155,26.444990746402652,26.295159917916894,26.618266432517704
TCH,28/0,Balsora_2017,155,21.6853448888679,21.165473622445116,21.277562459657624
TCH,28/0,Porvenir_2020,155,16.166263708431384,15.904737218377278,13.848083893857789
TCH,28/0,Porvenir_2021,155,13.125867652090502,12.566288140881014,8.800243967572921
TCH,28/0,Taula_2018,155,15.896544287356127,15.553768863417572,13.894748738644461
TCH,28/0,Taula_2019,155,15.08006535897062,14.225853842968766,12.524941296265585
TCH,28/3,Balsora_2016,155,26.438538922272773,26.235074911002524,26.58243645226027
TCH,28/3,Balsora_2017,155,21.65798216676899,21.272545855967504,21.19811951140604
TCH,28/3,Porvenir_2020,155,14.389609438086591,14.679123620654849,13.636999067210347
TCH,28/3,Porvenir_2021,155,10.709746843815532,11.19143627707311,8.731476158229869
TCH,28/3,Taula_2018,155,14.702414028846764,14.855419504784876,13.824779908524604
TCH,28/3,Taula_2019,155,12.97351665796496,12.916743269220998,11.810562902284591
TCH,31/0,Balsora_2016,155,26.77128291422772,26.610888699143807,26.740171566687007
TCH,31/0,Balsora_2017,155,21.72514701147183,21.472049771275035,21.483791040430688
TCH,31/0,Porvenir_2020,155,16.504088520021043,16.26571683997516,14.093349083098937
TCH,31/0,Porvenir_2021,155,13.006390036623207,12.669264768848164,8.929702009719097
TCH,31/0,Taula_2018,155,15.420380947068981,15.222634331184135,13.569599544553496
TCH,31/0,Taula_2019,155,14.852314122464566,14.297291386661328,12.369658484443399
TCH,4/12,Balsora_2016,155,28.697101506231217,28.779474958687924,28.83148680104197
TCH,4/12,Balsora_2017,155,23.601066370883363,23.452107774264302,23.28452085551811
TCH,4/12,Porvenir_2020,155,13.177598527672659,13.310012074332755,13.06305608253541
TCH,4/12,Porvenir_2021,155,6.906838421497857,7.35318273214422,6.628786323609636
TCH,4/12,Taula_2018,155,14.566039413775947,14.56804208887892,14.192799308270823
TCH,4/12,Taula_2019,155,12.805901202928112,13.001129473166172,12.69351430229261
TCH,4/16,Balsora_2016,155,28.743529435891585,28.757678354340698,29.27543075274821
TCH,4/16,Balsora_2017,155,23.63421826084527,23.557076692451748,23.41084805757459
TCH,4/16,Porvenir_2020,155,13.411726478533982,13.469505088402322,13.162962925889818
TCH,4/16,Porvenir_2021,155,6.928123516373669,7.168217071253533,6.822173100614009
TCH,4/16,Taula_2018,155,14.86765580626006,14.728024248276299,14.34473274003928
TCH,4/16,Taula_2019,155,12.808106259957844,12.888503952210954,12.689940890729163
TCH,4/20,Balsora_2016,155,28.69668872380691,28.681372960799283,29.222131913103798
TCH,4/20,Balsora_2017,155,23.56290031652159,23.421984513110743,23.257030925933517
TCH,4/20,Porvenir_2020,155,13.61808698823772,13.547002084912302,13.44578867736284
TCH,4/20,Porvenir_2021,155,6.953765254911588,7.157406391918223,6.570366842647689
TCH,4/20,Taula_2018,155,14.548453793388115,14.517591136485171,13.874474412138252
TCH,4/20,Taula_2019,155,12.729219326795095,12.823969011219262,12.475535966602145
TCH,4/24,Balsora_2016,155,28.81548925917685,28.657609418329674,29.217941515103494
TCH,4/24,Balsora_2017,155,23.497048500010266,23.287625408391236,23.245969725588008
TCH,4/24,Porvenir_2020,155,13.250348322717478,13.191388772785333,13.21356469054111
TCH,4/24,Porvenir_2021,155,6.8812009976991675,6.9421603939391545,6.7970627448739815
TCH,4/24,Taula_2018,155,14.537830922981417,14.458062076667822,13.856478728876205
TCH,4/24,Taula_2019,155,12.745198767260897,12.743595916297416,12.603631554305851
TCH,4/27,Balsora_2016,155,28.816794303377407,28.77106065660751,29.343913722363908
TCH,4/27,Balsora_2017,155,23.442936645680714,23.283716681887235,23.194706216338812
TCH,4/27,Porvenir_2020,155,13.429250104089473,13.400569391652759,13.151956341565741
TCH,4/27,Porvenir_2021,155,6.782356829786376,7.039141916288467,6.654816697531306
TCH,4/27,Taula_2018,155,14.457656866548932,14.443792073754755,13.87051330873792
TCH,4/27,Taula_2019,155,12.85843229338497,12.886677439854836,12.77016349327261
TCH,4/8,Balsora_2016,155,29.04100304943237,29.078246073259503,29.175977287314343
TCH,4/8,Balsora_2017,155,25.774239548329643,25.847208298874733,25.473866199574232
TCH,4/8,Porvenir_2020,155,13.77356833892762,13.93122267997571,13.15695624036364
TCH,4/8,Porvenir_2021,155,7.6518806628233875,7.759589123533606,6.999166758038752
TCH,4/8,Taula_2018,155,14.649346288782263,14.977578612938077,14.13520459065822
TCH,4/8,Taula_2019,155,13.095499191064476,13.446650820485049,12.793541935467994
TCH,8/12,Balsora_2016,155,28.364972924891156,28.245021935194384,29.189609537565577
TCH,8/12,Balsora_2017,155,23.45241669833028,23.26388858925521,23.225698052529925
TCH,8/12,Porvenir_2020,155,13.34157345173232,13.54401609163204,13.106202162443253
TCH,8/12,Porvenir_2021,155,8.065181824199747,8.232178562011594,7.432051164096824
TCH,8/12,Taula_2018,155,15.510705694101622,15.479599229521593,14.94250125276788
TCH,8/12,Taula_2019,155,12.946110752879274,12.908823809028823,12.813886781218146
TCH,8/16,Balsora_2016,155,28.367969080355778,28.173967063453468,28.805641912391323
TCH,8/16,Balsora_2017,155,23.463135050217463,23.350249976589996,23.06303986256603
TCH,8/16,Porvenir_2020,155,13.441097060666078,13.568407601116327,13.340135605240892
TCH,8/16,Porvenir_2021,155,7.93144378433625,8.212844256267259,7.5632474358449615
TCH,8/16,Taula_2018,155,15.188121828483542,15.200172388122093,14.660108456145652
TCH,8/16,Taula_2019,155,12.8490773312482,12.922778296023374,12.823674506506002
TCH,8/20,Balsora_2016,155,28.345341608044624,28.305527773800097,28.554787871091907
TCH,8/20,Balsora_2017,155,23.576472576835705,23.47022858761986,23.187143289849494
TCH,8/20,Porvenir_2020,155,13.185536887614992,13.179891472205194,13.16206930481263
TCH,8/20,Porvenir_2021,155,7.754198069888948,7.722093795399976,7.4425902164133095
TCH,8/20,Taula_2018,155,14.999419694443516,15.092730941749638,14.540735486156603
TCH,8/20,Taula_2019,155,12.699259185494416,12.662028523669898,12.538571174615987
TCH,8/23,Balsora_2016,155,28.45891582381817,28.35521550559335,29.06557802882555
TCH,8/23,Balsora_2017,155,23.496067095459587,23.3955717858457,23.168031901589178
TCH,8/23,Porvenir_2020,155,13.32559416334355,13.38304346053432,13.092655509406201
TCH,8/23,Porvenir_2021,155,7.728490887962022,7.770688484612733,7.349000784847123
TCH,8/23,Taula_2018,155,15.08665000057909,15.076728102985914,14.652487818376196
TCH,8/23,Taula_2019,155,12.916275795008026,12.794362998642924,12.636483838247054
TCH,8/4,Balsora_2016,155,29.138063877696375,29.37711672603737,29.120588042752136
TCH,8/4,Balsora_2017,155,23.961479083983164,23.809295509785116,23.42609795926007
TCH,8/4,Porvenir_2020,155,14.569480709187609,14.457298742978127,13.404310979624718
TCH,8/4,Porvenir_2021,155,9.985197533160633,10.0329689899424,8.156266173017666
TCH,8/4,Taula_2018,155,16.09059999018823,15.986101733880645,15.061851901815189
TCH,8/4,Taula_2019,155,13.744075084375417,13.596647853459167,13.128043479614256
TCH,8/8,Balsora_2016,155,28.40158799260362,28.214340793493268,28.22575560894663
TCH,8/8,Balsora_2017,155,23.817983309025625,23.749240050685366,23.53508266774631
TCH,8/8,Porvenir_2020,155,13.106715923195766,13.208610999689391,13.068726420165511
TCH,8/8,Porvenir_2021,155,7.923384387599316,8.140240317976438,7.436375741120978
TCH,8/8,Taula_2018,155,15.064977537897299,15.10853844255735,15.108594258574614
TCH,8/8,Taula_2019,155,12.733537249735098,12.752270989272603,12.726157666852576
